x_1,y_1,z_1,x_2,y_2,z_2
0.6089328020703054,-0.26272164887113003,-1.6906444433254428,0.639902002380766,-0.41968191700785545,-1.6699102153441139
0.5994186024404045,-0.2586372702421321,-1.6735381045969326,0.6386766887920667,-0.4151650747593166,-1.6572486415942222
0.5971361555594938,-0.2578444202729737,-1.6662823260912987,0.6323098632821582,-0.4150209202194696,-1.6387728347371677
0.5941089102227072,-0.25837298691907934,-1.6545817826070532,0.6257508317191204,-0.4146845596264933,-1.6306521289924518
0.5905050467265326,-0.2569314415206095,-1.6302196653729126,0.6213541182537873,-0.41103264461703637,-1.6163327780343195
0.5848589939158589,-0.2588775278085438,-1.6190717142914117,0.6129691291860211,-0.4125222415287885,-1.5935563607384964
0.5765701078746573,-0.2531834234845879,-1.5870213549321015,0.6097016262828228,-0.4105761552408542,-1.585291500453934
0.5782999623528211,-0.25450484009985186,-1.5867330458524052,0.604608165874896,-0.41035992343108374,-1.5676806208359615
0.5724857292456594,-0.2509730538736008,-1.5708039691993108,0.6028783113967321,-0.4054346433196451,-1.5541300940903433
0.5658065688994158,-0.2503003326876482,-1.5570852621572087,0.5988900357942989,-0.406443725098574,-1.542669808172512
0.5597761039824836,-0.24676854646139706,-1.5389698416497701,0.5982653661216286,-0.4064917766118563,-1.5292153844534582
0.5564365238093618,-0.24268416783239916,-1.5290472041569707,0.5945413738422481,-0.40488205091689833,-1.507303894396717
0.5522560421537992,-0.24542310408949186,-1.5096103670342664,0.5899524543237857,-0.40560282361613326,-1.5007208370770364
0.55309694363624,-0.23977705127881827,-1.4967325614746052,0.5848830196725001,-0.4024073979828584,-1.484983966477074
0.5462976545067905,-0.23934458765927732,-1.476959363758926,0.5815434394993784,-0.39998079656210084,-1.476430797112819
0.5425015849574866,-0.2354764408400499,-1.4569939599901183,0.5809427955833493,-0.39481525888425056,-1.4598530250304194
0.5381288972487948,-0.23441930754783866,-1.441401243930006,0.5765941336312985,-0.3939263058885275,-1.4442122574570178
0.5316659687123215,-0.2332660712290628,-1.4214118144045536,0.5759694639586282,-0.39166788476425807,-1.4305175761715567
0.5252030401758484,-0.2322569894501339,-1.4015665394189547,0.567584474890862,-0.38912115456029467,-1.4090866012476368
0.5220316402992147,-0.2270193745023601,-1.3839556598009786,0.5672961658111679,-0.38686273343602523,-1.3891452232354702
0.5162414329486942,-0.22586613818358423,-1.36456687419156,0.5662630582755979,-0.3869588364625899,-1.3711979830245191
0.5144875527138891,-0.218658411191235,-1.3485657202685424,0.5654942340630806,-0.3847965183648851,-1.3662967286697238
0.5097304528989387,-0.21892269451428778,-1.333717802664303,0.5613377781641593,-0.3823218654308452,-1.3545241079155517
0.5071356711816929,-0.21873048846115847,-1.315217970050611,0.554274205711657,-0.37703619896978907,-1.3367690737577327
0.5039882970617005,-0.21613570674391275,-1.294603870852491,0.5565086010792852,-0.3749940096552901,-1.3292009604157649
0.49839029576430915,-0.21217145689812067,-1.2734612050082639,0.5579261207211139,-0.3718466355352976,-1.314160836758397
0.49029361577623687,-0.2094565463976691,-1.2552256557176236,0.5482917923080072,-0.3701167810571338,-1.2915766255157024
0.4933448868696647,-0.20885590248164002,-1.2404017638700218,0.5482197150380836,-0.36826679779576416,-1.2813897046998513
0.487098190142962,-0.20948057215431026,-1.2234395796813615,0.5415645804484812,-0.36942003411454005,-1.25536981025747
0.4779924283759608,-0.20722215103004082,-1.201768347191031,0.5425256107141277,-0.36586422213164776,-1.247729619645579
0.4837586099698402,-0.20325790118424877,-1.1923262248310564,0.541973018311381,-0.366633046344165,-1.2363414109976674
0.47736775870329057,-0.19905339377204503,-1.1675796954906552,0.5411321168289402,-0.3617558177460087,-1.2233675024114383
0.4766710117606968,-0.19722743626731656,-1.1588102943166305,0.5402912153464995,-0.36331749192768437,-1.213805251268255
0.47703139811031425,-0.19749171959036935,-1.1571284913517488,0.5363029397440662,-0.3623564616620378,-1.1953534701678414
0.47546972392863857,-0.1944404484969415,-1.139301379924003,0.5316659687123215,-0.36473501156951305,-1.1826918964179498
0.4738359724770394,-0.19561771057235855,-1.1245976168596137,0.5333237459205619,-0.3628610025515022,-1.1679881333535533
0.4731151997778045,-0.1983326210728101,-1.112608764295672,0.5324588186814799,-0.3655759130519538,-1.1531642415059586
0.47462882244619786,-0.19595407116533486,-1.1024458692364618,0.5325789474646858,-0.3664408402910357,-1.1458363857304015
0.4725866331316989,-0.19895729074548038,-1.0825044912242952,0.5399548547535231,-0.36572006759180076,-1.1394935859771351
0.47897748439824855,-0.1979962604798338,-1.079092833781246,0.5407236789660405,-0.36905964776492256,-1.1298592575640285
0.48159629187213543,-0.20039883614395024,-1.0642929676902924,0.5467301181263314,-0.3714862491856802,-1.1262313683112097
0.4817884979252648,-0.20162414973264958,-1.057757961883894,0.5500456725428121,-0.3700927553004926,-1.1240690502135067
0.4820768070049587,-0.2027533602947843,-1.044832104810947,0.5518476042908994,-0.37312000063727935,-1.1180385852965742
0.48443133115579284,-0.2068377389237822,-1.0335640249462408,0.5530248663663164,-0.3759790656775779,-1.1052328570068362
0.4904377703160839,-0.20895200550820464,-1.0311614492821235,0.54958918316663,-0.3826342002671803,-1.091321943911602
0.4894527142937961,-0.21178704479186203,-1.0162654801646056,0.5493729513568595,-0.3837874365859562,-1.0821200791180345
0.4892605082406668,-0.2159675264474246,-0.9953150203735106,0.5553793905171506,-0.38820817580793043,-1.080510353423076
0.48880401886448466,-0.21892269451428778,-0.9875306752217696,0.5610975205977476,-0.38945751515327093,-1.0742396309397328
0.4909423112055483,-0.21899477178421126,-0.9855845889338362,0.5606410312215655,-0.3949353876674564,-1.0638124525574675
0.49252801114386513,-0.2171688142794828,-0.9766950589766061,0.5656143628462865,-0.3979386072476019,-1.0600404087648059
0.5065350272656638,-0.22538562305076096,-0.9776080377289702,0.5665033158420095,-0.4022151919297291,-1.051367110617342
0.5200375024979981,-0.22418433521870273,-0.997957853604035,0.5710682096038308,-0.4070443690146031,-1.039138000486993
0.5214309963831856,-0.22437654127183204,-1.0018019746666234,0.5772908805738922,-0.40889435227597276,-1.0458892381031575
0.5271731522204238,-0.22656288512617798,-0.9969007203118245,0.5796454047247264,-0.4164144141046571,-1.0355821885040974
0.5340445186197968,-0.23175244856066943,-1.0037000094412747,0.5814713622294548,-0.4213396942160958,-1.0290231569410615
0.5395223911339823,-0.23852771193347774,-0.9996877080821989,0.5793090441317501,-0.42559225314158183,-1.024386185909318
0.5452405212145793,-0.23951276795576548,-1.003940267007689,0.587934290765928,-0.42768249396936314,-1.0275095342726672
0.5515592952112055,-0.24179521483667607,-0.9997117338388399,0.5978569282587288,-0.432487645297596,-1.03541400820761
0.5506943679721236,-0.24227572996949934,-0.9986786263032705,0.6026380538303204,-0.43683630724964667,-1.0375042490353934
