x_1,y_1,z_1
-0.0021512545939668393,-0.00015476651755158555,0.010291973417178468
-0.0018417215588637237,-0.007459746145985713,0.02047561027207223
-0.000371439642123772,-0.010307450068934632,0.033058128149013655
-0.006252567309083468,-0.003389386734379385,0.051134857399038225
-0.0067013902099830325,-0.003962022849320235,0.05176940012099962
-0.009224084446073644,-0.005231108293243136,0.07484508788793853
-0.01505878215776782,-0.009239561097828752,0.09826126199349083
-0.011793208637429692,-0.005757314452918438,0.1052102786315583
-0.015879044700791184,0.00976576725750411,0.12390607395178677
-0.011081282656692476,0.010059823640852061,0.11627608463649608
-0.01731837331402078,0.009997917033831405,0.13670526495330293
-0.02281258468710154,0.005896604318714804,0.16417632181870623
-0.031309266500682775,-0.0003404863386134993,0.1966153838975142
-0.02801273967683432,-0.0032810501720932916,0.19810114246600996
-0.026109111510949967,-0.002677460753642169,0.21233966208075472
-0.03585940211669897,-0.009549094132931923,0.25152654432481114
-0.03604512193776083,-0.0121801249313086,0.2661055502781693
-0.04483586013469004,-0.011421768995305948,0.30215067221593195
-0.04827167682433492,-0.005633501238877181,0.33732910165540275
-0.05813030399236996,-0.014919492291971426,0.36671926333844596
-0.05118128735430444,-0.017132653492958894,0.36487754177958287
-0.045176346473303486,-0.026867467446952675,0.37390042975283855
-0.05669097537914036,-0.03401768055783527,0.4039096575060892
-0.06059109162143994,-0.039651181796712454,0.42611865277473804
-0.06345427219614402,-0.042359595853864895,0.4538063827647161
-0.06998541923682028,-0.04071907076781828,0.49181703947538047
-0.08185601113302576,-0.0440929808504425,0.544313842228874
-0.0872109326403101,-0.04570255263297884,0.5853888759870607
-0.09918986109880162,-0.055375459979952024,0.6128754095042197
-0.09741004614695858,-0.06298997264348927,0.6353784611562165
-0.09963868399970122,-0.072322393651849,0.6587017753512399
-0.10177446194191286,-0.08368225604013427,0.671005713496589
-0.1112152195125587,-0.09275157396865633,0.7034602522271545
-0.1254227858237929,-0.09977797386549764,0.7419197318387187
-0.1328515786662683,-0.10584482135351922,0.7794506123449754
-0.14685794850468542,-0.1121128653143578,0.8289604213097235
-0.15212001010143883,-0.1128402679468502,0.8594803785708933
-0.15937855977460746,-0.12342629774737765,0.8950766776077526
-0.16447037820205418,-0.1367516949085679,0.9255192516101474
-0.16289175972302816,-0.1460686392651724,0.939324424975748
-0.17357064943408657,-0.15787732455435727,0.9758338464661644
-0.1826090140590983,-0.16074050512906132,1.0216447356614289
-0.1920807249332544,-0.1690050371663152,1.0604601782633605
-0.20193935210128944,-0.17083128207342374,1.102850727420737
-0.21788030340910125,-0.17312182653318697,1.1652680639492843
-0.22428763723573625,-0.18448168892147226,1.199038118079038
-0.22982827856408244,-0.19680110371857729,1.2266329881584834
-0.22722820106921604,-0.2121848955632034,1.2410572275942897
-0.2274758274972986,-0.22374595442430575,1.2651698510288245
-0.2336355348958511,-0.23374387145813721,1.3056258187168037
-0.2349510502950395,-0.24821454084920908,1.3329730623681684
-0.253430172490697,-0.25395637865037235,1.3608774654827158
-0.2665543731790702,-0.25773268167863067,1.407524093872759
-0.2830679606018227,-0.26924731058446755,1.469337840982858
-0.2888717050100067,-0.2791523677077681,1.4999661348063125
-0.2863799640774264,-0.2920753719233242,1.5067603849268263
-0.2938706635269225,-0.3068865276530095,1.525719283326893
-0.2940409066962292,-0.322997722130128,1.5481604283718724
-0.29637788111125785,-0.33304206911922496,1.567134803423695
-0.30023156739829193,-0.3471877288234385,1.600007211751647
-0.3080627531864014,-0.35647371987653276,1.6150195639541511
-0.32239413271167694,-0.3640727558883149,1.665535355282982
-0.33711242853083123,-0.37821841559252845,1.7139772752766245
-0.3414768443257855,-0.38659128419206845,1.7304289560923554
-0.34235901347582953,-0.3943605633731573,1.7496200042687509
-0.34641389623568064,-0.41101344066170625,1.7752802928788025
-0.34348880905395607,-0.42794489768184807,1.7806661676895956
-0.34214234035125735,-0.44123934153952804,1.7932641622182945
-0.3530379031868879,-0.4483586013469003,1.8355308981616272
-0.36015716299426015,-0.46231854123005195,1.8608661770848194
-0.363004866917209,-0.47500939566928074,1.8681556800614985
-0.37499927202745575,-0.48763834350148894,1.9107938556469577
-0.3801065671066577,-0.499570842004715,1.9318730553374799
-0.3771350499696674,-0.5109771343482657,1.942257888665191
-0.3843162163840603,-0.5254942336946031,1.961170357109994
-0.3766397971135025,-0.5385720044277108,1.9586940928291678
-0.38383644017965046,-0.5510461857423674,1.9870008888893498
-0.3869008172271715,-0.5633191705842069,2.0089158277746524
-0.3927045616353554,-0.576427894620825,2.0273330433632886
-0.3950724893538945,-0.5882675332135202,2.0412775065946853
-0.3997619148357071,-0.5974606643560835,2.0569089248673933
-0.4097443552177834,-0.6092693496452684,2.075171373938481
-0.4060299587965457,-0.6182458076632593,2.0804643888387435
-0.411090823920482,-0.6305342691568541,2.08999800631992
-0.4111527305275027,-0.6439215729250649,2.089719426588328
-0.40711332441940673,-0.6547242758501646,2.1351588761414693
-0.4094502988344354,-0.6679258597973137,2.14116381702247
-0.4118646565082399,-0.6804464710672357,2.1474318609833087
-0.4124527692749358,-0.6925337360880133,2.156563085518851
-0.42118160086484446,-0.7033209623613579,2.1805518957393435
-0.4286568236625853,-0.7138605622066199,2.196198790663807
-0.4246793241615099,-0.7217691312535051,2.1934129933478808
-0.4263198492475566,-0.7313956086452127,2.189125960811701
-0.4309473681223486,-0.7397684772447527,2.210499216885573
-0.4294616095538535,-0.7594238249738021,2.2187947022263366
-0.4247257541167754,-0.7690967323207754,2.2457705062355764
-0.42664485893441484,-0.7811839973415531,2.2667723226673235
-0.42656747567563913,-0.7912438209824051,2.2685211843156576
-0.44065122877283214,-0.7976356781572851,2.293190967213377
-0.4467490295643639,-0.8067359493893174,2.311824855926586
