x_1,y_1,z_1,x_2,y_2,z_2
0.23162357016768068,-0.1700419728339107,-0.288670508537189,0.15154737398649798,-0.008140718823212656,-0.05850174363449412
0.23604989256965558,-0.17617072692895291,-0.29651717097705443,0.16550731386964967,-0.005138248382712207,-0.07824995127407419
0.24761095143075793,-0.1705527023418309,-0.3101830544768571,0.17250276046298066,-0.0032655735203381275,-0.08385249920944204
0.2564016896276871,-0.1672406988662273,-0.3133712447384198,0.1745456784946614,0.0037298730729928287,-0.07886901734427987
0.2581505512760199,-0.16532159404858782,-0.309146118809263,0.19064139632002475,0.004503705660750701,-0.09321587352131111
0.2626078269815051,-0.1655073138696497,-0.3106937839847781,0.1857972043206606,0.006391857174879889,-0.08238221729270201
0.26763773880193115,-0.16628114645740757,-0.3152593962525483,0.19517605528428578,0.004704902133567723,-0.09545998802580868
0.27045448942136974,-0.1623655535633528,-0.31699278124912666,0.20214054857410646,0.0039929761528305074,-0.10095419939889005
0.277078496372577,-0.16033811218342725,-0.3283216903339028,0.20938362159551996,0.0022441145044977406,-0.11516176571012338
0.28133457560524516,-0.16216435709053578,-0.3250561168135633,0.20904313525690651,0.010864609532120206,-0.10703652353866566
0.28998602393637796,-0.16346439583796896,-0.33014793524101016,0.22085182054609134,0.00968838399872829,-0.1235810642649291
0.2985910423122453,-0.16645138962671427,-0.3417709007091343,0.2252317129928008,0.009456234222400994,-0.12152266958149482
0.30558648890557627,-0.1654299306108739,-0.35803686170380367,0.23943927930403497,0.009843150516279875,-0.14168874681846333
0.31541416277010104,-0.16750380194606496,-0.37130035225797187,0.24654306245965207,0.009843150516279875,-0.15177952376282455
0.32968363568835585,-0.17067651555587215,-0.3993749985418287,0.26288640671309793,0.012799191001514887,-0.16694664248287872
0.3354873800965397,-0.17341588291653498,-0.41373733137061386,0.2618959010007679,0.00840382190305028,-0.19774517947564263
0.341028021424886,-0.1737254159516381,-0.4277437012090317,0.27238907089076436,0.007026399896841284,-0.23242835605894996
0.35327005296321523,-0.17341588291653498,-0.452939690266426,0.27964762056393305,0.009641954043462853,-0.24275128277963987
0.35656657978706363,-0.17737790576585516,-0.46143637208000854,0.29168845562944523,0.008574065072356973,-0.26735915907033814
0.36054407928813903,-0.18051966607215206,-0.4773463700843106,0.3056948254678624,0.011297955781264635,-0.28709189005816427
0.36675021664195706,-0.18589006423119156,-0.48113814976432323,0.31281408527523463,0.001919104817639461,-0.3004018105675996
0.37843508871710063,-0.18615316731102924,-0.5010256472696994,0.3270680815417343,0.002445310977314763,-0.32422037761878464
0.39352482417837875,-0.18965089060769474,-0.5254942336946034,0.338660093706347,0.0031727136098071984,-0.35966191013809556
0.4018822161261636,-0.19158547207708937,-0.54282808366038,0.3382422241089577,-0.0013619453544538307,-0.37410162622565757
0.40811930678349184,-0.19517605528428578,-0.5635203670570252,0.3527283701517847,-0.005587071283611689,-0.3996690549251767
0.4193244026542256,-0.19588798126502302,-0.5763040814067839,0.3698300703412333,-0.0053394448555292295,-0.43413555838391105
0.43345458570668394,-0.2015214825039002,-0.611389650935724,0.38023038032069884,-0.009595524088197416,-0.46318523372834086
0.43548202708660955,-0.21020388413854332,-0.6278413317514566,0.38875801543779037,-0.011375339040040455,-0.4811845797195904
0.44524779434411366,-0.21052889382540163,-0.6548480890642061,0.4025631888033905,-0.015538558362177712,-0.5103425916263049
0.44715142250999795,-0.21780292015032543,-0.6691639919377277,0.4120813296328121,-0.01897437505182259,-0.5377053119294235
0.45874343467461065,-0.22167208308911468,-0.6980898540681153,0.4176219709611583,-0.022363761786201974,-0.5574999495242672
0.46038395976065727,-0.22787822044293268,-0.7097282961879934,0.4354510737830992,-0.02564481195829532,-0.5998595453781324
0.4722390750051076,-0.23275336574580718,-0.734815948683103,0.44820383482934867,-0.03115449998313119,-0.6408881491810554
0.47747018329835067,-0.23560106966875605,-0.7589595254211474,0.4559421607069272,-0.03423435368240746,-0.6570457736134383
