Filename,second_offset,frame_offset,max_correlation
2020-06-02-b10-t1-gp1-proc.mp4,0.0,0.0,1.0
2020-06-02-b10-t1-gp2-proc.mp4,5.156041666666667,618.1068931068932,0.0953317135540703
