x_1,y_1,z_1
-0.0034364752420433797,-0.006358947776943458,0.0004405737489818762
-0.0026581282855121513,0.012380122346335454,0.0074603821493948175
-0.001512636538164358,-0.0016741802461237576,0.017153004626951684
0.0016888660377563092,-0.008811474979598333,0.00628551881878181
0.008547130730210295,-0.012600409220825615,0.01941461653838239
0.002408469827756776,-0.01262978080409094,0.037580940787988126
0.004890368613677032,-0.010294739934497366,0.047508535931667595
0.009413592436537443,-0.0018210381624503835,0.03357171967227046
0.00947233560306815,-0.006696720984494808,0.05486611753963366
0.013481556718785315,-0.017270490960012763,0.062223699147597955
0.01280601030368278,-0.020486679327566093,0.0697134528802561
0.01644808662858338,-0.030869534011859323,0.051767415505139525
0.021514684741852474,-0.036185790582883626,0.07160792000086857
0.019546788663075465,-0.03270525796594237,0.09786611544007151
0.021661542658179045,-0.029988386513899568,0.10121447593231991
0.027242143478591274,-0.026214138064304948,0.10168442126456512
0.03412977975431064,-0.03399760762961679,0.10748530895946828
NaN,NaN,NaN
0.03972506636635553,-0.05802356274065479,0.09564856090353935
0.04608401414329899,-0.059315912404329096,0.10723565050171224
0.05988865827800294,-0.06574828913943587,0.1199535460555996
0.06571891755617043,-0.06084323473412623,0.09807171652293079
0.061430666399432676,-0.05990334406963571,0.11857308164212732
NaN,NaN,NaN
NaN,NaN,NaN
0.08216700418475392,-0.10867485808171223,0.13577014364397755
0.08432581555475549,-0.11230224861498012,0.15280566193786704
0.0861909110921038,-0.10918886078885542,0.16865163110951187
0.08958332895924914,-0.12214172900886494,0.15898838021521833
0.10259494034578925,-0.1339491054815266,0.14634391361949461
0.11563592331559475,-0.14603551199520887,0.1443172743741883
0.11786816364375963,-0.15552253338990968,0.1425549793782679
0.12202424267580347,-0.16791734152787796,0.16436337995277484
0.12314036283988589,-0.17830019621217125,0.17596515534257762
0.1246676851696829,-0.18913831043707713,0.17968066062564247
0.12785450195397102,-0.19288318730340642,0.20758366472770362
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.12769295824601168,-0.24360791160262718,0.24720593055262974
0.1380464413470397,-0.24863045234099818,0.24655975572079392
0.14659357207725,-0.24993748779630526,0.26782478200489024
0.14549213770480024,-0.26623871650856207,0.28917792303878365
0.1587240359658303,-0.27681248648408,0.2818056556391859
0.15524350334888898,-0.28540367458918836,0.29920831872389186
0.15725545680256392,-0.29794534064348327,0.3037609141300184
0.16713899457134668,-0.3137913098151275,0.30433366000369233
0.1805030649570707,-0.3201943149669689,0.30017758097164915
0.18567246361176837,-0.328403672489628,0.31038420615634976
0.18881522302115838,-0.3308561996922828,0.3212663777561531
0.20928721655709176,-0.3317373471902426,0.3125430175263517
0.21837772157771063,-0.34316289308045506,0.31756555826472344
0.22754165555649286,-0.3523561986425026,0.3090184275345127
