x_1,y_1,z_1
-0.001372967926602242,-0.004820989651364738,0.0069740529908077775
-0.0037288560733856613,-0.0025431110458655204,0.014665793761430734
0.008097390385301939,-0.006755626275213422,-0.0007176877798151793
0.0035260312660467252,-0.009470358311904181,0.005476269798151634
0.0027615377614613745,-0.011514208293550765,0.006365578568791719
0.007223683522918689,-0.013807688807306762,0.005725900330261879
0.003604040807330927,-0.01404171743115945,0.011763838825658013
-0.0065840052843880725,-0.017021681908216624,0.0335128989356992
-0.0029487606605434757,-0.02018886928435587,0.032108727192584396
0.0020750537981602257,-0.016194780770603878,0.026975699376082574
0.013979309798132056,-0.0076449350458534515,0.013823290715562209
0.014899822385285838,-0.01738052579812399,0.006927247266037995
0.012153886532081326,-0.022451145981598253,0.00990721174309428
0.0050706201834742615,-0.01407292124767312,0.029175568440296118
-0.005757104146775327,-0.014447367045837323,0.05098703618336309
-0.0006708820550442585,-0.017084089541243963,0.04883397284391933
0.002480703412838181,-0.017910990678856653,0.0550591342384017
-0.0013105602935748473,-0.014618988036662617,0.06493514216498397
0.0013105602935749028,-0.011248975853184406,0.06810232954112116
0.007130072073377652,-0.009938415559609504,0.06863279442185366
0.0045089514862278746,-0.01399491170638889,0.07722944587137626
0.002184267155958125,-0.01833224220179147,0.08435951794475294
NaN,NaN,NaN
-0.0015913946421980407,-0.027865008146723047,0.10056990062361315
-0.008830680073373592,-0.028785520733876857,0.1140811531740411
-0.019283958605458895,-0.026882087926541898,0.13355233467858163
NaN,NaN,NaN
0.0025899167706360804,-0.019377570055000015,0.14423964183451865
-0.0011389393027495809,-0.029066355082499995,0.16255628212805462
NaN,NaN,NaN
0.000624076330273754,-0.04151667787146135,0.15971673482530768
-0.0003744457981642302,-0.04454344807328903,0.17825180183443834
NaN,NaN,NaN
-0.02987765431185585,-0.040674174825591825,0.254045872146186
NaN,NaN,NaN
NaN,NaN,NaN
-0.01847265937610304,-0.05318690524758052,0.29005507640298056
-0.001997044256875996,-0.06154952807324876,0.2678223571369802
-0.04226556946778984,-0.07089507111909826,0.3296683214671088
-0.05377977776134055,-0.07459272337597017,0.3616210295771243
NaN,NaN,NaN
NaN,NaN,NaN
-0.0632033303484742,-0.08501479809154189,0.448383241393433
-0.06635491581635664,-0.09091231941262884,0.46209731875119786
-0.061986381504440385,-0.0979955857612359,0.4534382596686495
-0.06599607192644924,-0.10542209409149356,0.4661850187144907
-0.0764961561833051,-0.11401874554101449,0.4929422913749786
-0.08765152058694842,-0.12749879427492755,0.5431648340537585
NaN,NaN,NaN
-0.09127116330253618,-0.1291994022749235,0.5828248848426547
-0.0968722483667431,-0.1357990094675684,0.6046519544939795
-0.09543687280711347,-0.14275746055012078,0.6077099285123211
-0.09598293959610302,-0.15118249100881637,0.6172426944572535
-0.09109954231171091,-0.15987275390787842,0.6202850665673374
-0.09966498994471815,-0.16747088322896134,0.6465898838883763
-0.11308263104560384,-0.1723386786050966,0.6794319007690319
NaN,NaN,NaN
-0.11826246458687598,-0.18369686781607888,0.7210733939065488
-0.12224095119237108,-0.19123258950413444,0.7382666968055904
-0.10464199867865132,-0.1953202894674275,0.722852011447829
-0.10974382267863925,-0.21118743016463765,0.7142553599983064
-0.11904255999971816,-0.21763101827471412,0.7505922043284965
-0.10525047310066823,-0.22763184146735102,0.7255979473010328
-0.12776402671529383,-0.2356044165865982,0.7865390009522653
-0.13618905717398946,-0.23836595434805954,0.8236559406952964
-0.1448949219813083,-0.2481483508251006,0.8466063477411137
-0.14037036858682359,-0.25543444198104664,0.8516301621998181
-0.11598458598137676,-0.2629389598525885,0.7941683340898624
-0.1288249564767592,-0.27328302502687596,0.821471673539337
-0.13327150032995969,-0.28258176234795485,0.8450149530989162
-0.14272625673360703,-0.29133443288004424,0.8739408910071038
-0.15566023867853054,-0.30127284843965374,0.9115258879978398
-0.14483251434828096,-0.3007891892836916,0.9089047674106912
-0.14200856895379219,-0.30961986935706515,0.9173453997776431
-0.1559722768436674,-0.33174337526526965,0.9387512179060327
-0.13651669724738322,-0.3224914436689613,0.8924759580162345
-0.14853016660515292,-0.33715723743039444,0.9025079850253839
-0.14589344410974628,-0.3476105159624798,0.9379087148601624
-0.12874694693547498,-0.3559263330633775,0.9242882489519371
-0.13653229915564,-0.3652562742009701,0.9533077983096678
-0.15453690128403777,-0.3684546653936231,1.0116589351902636
-0.14700117959598222,-0.3803901252101086,0.9991774085847887
-0.16971755801794677,-0.3929652632651247,1.0261999136856428
-0.14232060711892905,-0.4022327967696899,0.9839655480343659
-0.15470852227486306,-0.4030752998155595,0.9775063580160328
-0.15463051273357883,-0.4144178871182849,1.0011900547499213
-0.16311795082530187,-0.4251207961824798,1.0370432399241487
-0.17157418510051123,-0.4338266609897986,1.0792932074836816
-0.16305554319227447,-0.4332025846595249,1.082257570052482
-0.1560190825684379,-0.44289136968702486,1.0845822543827506
-0.1681729691005193,-0.4538751130998429,1.0874061997772415
-0.15668996462348225,-0.4655921462007326,1.079386818933223
-0.14740682921066015,-0.4706159606594363,1.034437721245256
-0.15371000014642508,-0.48197414987041853,1.0481205947865089
-0.16570786759593795,-0.49531378143002003,1.1009954618689513
-0.16781412521061181,-0.5014921370997302,1.1340247016486913
-0.15141651963266903,-0.49701438943001597,1.1282988013184294
-0.1493102620179951,-0.5050181683657768,1.1390173122908802
-0.16288392220144923,-0.5176557140538203,1.1671163490614553
-0.15901464895375197,-0.5295131643290216,1.1450084450615066
-0.13831091669692028,-0.5349738322189169,1.1145847239606628
-0.14514455251341782,-0.5535245011363041,1.1126656892450697
-0.15445889174275354,-0.5550690900537317,1.1531214373550682
-0.14647071471524956,-0.5577370163656521,1.1561014018321245
-0.13400479001803137,-0.5609822132830755,1.16674190326329
-0.1324914049171175,-0.5694696513747985,1.1820785790797697
-0.14645511280699267,-0.583308543998619,1.2064799635934733
-0.16055923787117946,-0.5932313576499717,1.247903030015392
-0.14477010671525356,-0.6005174488059177,1.1840912252449005
-0.14815572080698866,-0.6081623838517711,1.2112229437035538
-0.15690839133907805,-0.6226097508976085,1.2334244591530403
-0.13703156021985904,-0.618865292915966,1.2263411928044352
-0.1300731091373067,-0.6313780233379548,1.2317550549695593
-0.144629689540942,-0.6386173087691303,1.2709314466024946
-0.17299395875188403,-0.6468863201452575,1.3256785426757585
-0.13946545790792667,-0.6527526376498307,1.2856596479969546
-0.14890461240331718,-0.6667943550809902,1.280963473611644
-0.13539335985289044,-0.6747513282919806,1.2729128889511134
-0.13721878311894117,-0.6879505426772703,1.2860340937951182
-0.14427084565103457,-0.6955642739066101,1.3099050134280912
-0.13274103544922697,-0.7019298524754024,1.308625656951028
-0.11986946113733085,-0.7054402818331922,1.3100298286941445
-0.10425195097223025,-0.7096683989707969,1.3009495180886628
-0.14773446928405384,-0.726736886603784,1.3823602753728732
-0.15062082231157,-0.7377518338331157,1.3722034330976687
-0.1560190825684379,-0.7520899875211552,1.3573660183454095
-0.16147975045833327,-0.7614823362917752,1.3859643161802033
-0.14815572080698866,-0.7681755549339612,1.3749337670426147
-0.12225655310062797,-0.7768190121082525,1.3556030027123853
-0.14306949871525762,-0.7829037563284218,1.410833757941612
-0.12745198855015696,-0.7790032792642108,1.4020342816847524
-0.12163247677035424,-0.7853844597412598,1.4043277621985073
